totalScore,text,title
4.5,"Dear Health Village Team,
This is V.Uttam Kumar aged 27 who suffered with Severe Covid Pneumonia. To start with, Initially I took home isolation for 10 days, but I don't see any kind of improvement in terms of my health. Finally my family has decided to move me to Bhubaneswar for the medical treatment. But we faced lot of issues to get ICU bed, however we managed to get the ICU bed in ""Health Village hospital"" which is the best hospital I ever seen. I battled my life in ICU with Covid around 28 days but I got one of the best treatment to recover from Covid Pneumonia. After one month i discharged from hospital with no amount of risk. And I am doing absolutely fine now though had a little requirement of oxygen. I sincerely thank to each and every member of Health Village staff for the service you have provided during 1 month treatment. Heartful thanks to all the Doctors and Sisters in the hospital who has given me one of the finest treatment to make me alive again. Special thanks to Dr Shovan sir & Dr Bhabani sir. Without your help and hopes given during my treatment, I wouldn't have alive today with the way I suffered with Covid. Needless to say you have given me an another life with all your efforts. Me and my family Indeed greatful to Health Village team forever. I will recommend to all my friends, relatives and family to visit this best hospital whenever they need any kind of support. Once again a big thanks to each and every member of Health Village team. Kudoss and salute to all of you.. 

Thanks & Regards,
V Uttam Kumar",Health Village Hospital
4.5,Good treatment. But very very poor strategy food to Patients.... My father scared to go that hospital..,Health Village Hospital
4.5,"Excellent treatment with very polite nurses and workers as comparison to other Hospitals.
Thanks to Dr. Shovan sir",Health Village Hospital
3.9,"In an environment where bloodthirsty hospitals like Care demand that you first get supplies for your wounds from their pharmacy by paying up front (the severity of your condition doesn’t matter), Kalinga Hospital employees take you in without any formality and start treating you immediately. The staff is cheerful and cooperative (for the most part) and despite their lacklustre management information systems, they get the work done relatively quickly.
I’m an experience oriented person so I loved the hospital, but they did make a big blunder by misdiagnosing my friend’s fracture as a sprain. If you really care about your health, and have the money, best to get a second opinion too.",Kalinga Hospital Ltd.
3.9,"good service for patients and good behaviour, better help from TPA staff to us.",Kalinga Hospital Ltd.
3.9,All staffs r well behaved n well mannered.. excellent quality of treatment .. Happy..,Kalinga Hospital Ltd.
3.9,"Our doctor sushant saila sir is a excellent doctor,good behavior and very cooperative doctor.all staff are very good services.thanks",Kalinga Hospital Ltd.
3.9,Please do not admission in the emergency care the doctor are very careless .They are like  jama dutta.Very bad treatment I had feel.,Kalinga Hospital Ltd.
3.9,Iam very satisfied with the treatment of this hospital. May the almighty lord always bless this hospital and it's staff . Sairam,Kalinga Hospital Ltd.
3.9,Very good Kalinga hospital,Kalinga Hospital Ltd.
3.9,"The reception call attaining staff have very bad culture. They talk in high and oppressive voice. No intention to help the patient. One of them (a lady) asked me to come to meet the doctor in between 10AM-5PM. When I asked to tell me a specific time when the doctor comes to his chamber for outdoor patients,  she shouted and reply with very high  voice that there is no such timings. If you want to meet the doctor then come and wait for as many as hours it will take and cut the phone immediately. If anyone from Kalinga Hospital is reading this comment please find such staffs who degrading the image of your hospital and tell them at least talk to patients with politeness. I am very much disappointed.

I called on 9.32AM (9 Feb 2024)
Call duration: 0 mins 57 secs",Kalinga Hospital Ltd.
3.9,evrything is work very smoothly dr is very aprochech thank u kaling hospital,Kalinga Hospital Ltd.
3.9,"Treatment,nursing nd everything is 10/10...Nd also the food is very hygienic nd follows proper diet plan prior to patients health...staffs are also very friendly nd are available for service 24×7",Kalinga Hospital Ltd.
4.4,Dr Nimai was best,UTKAL HOSPITAL
4.4,Good health checkup,UTKAL HOSPITAL
4.4,Dr Paikray saved my life and helped me a lot.,UTKAL HOSPITAL
4.4,Ranjan Sir helped us survive,UTKAL HOSPITAL
4.4,Pl change the Ipc act. Leaflet.,UTKAL HOSPITAL
4.4,Experience was good,UTKAL HOSPITAL
4.4,phc was completed fast,UTKAL HOSPITAL
4.4,"Moro Heart operation Nimai sir korithile
Mu sirnko pakhoku Mukund bhai nko pakhoru suniki asithili
Sabu tharu failur hela pore Mu utkal re Nimai sirnko lagi susta achi thank you sir for Giving me a new life",UTKAL HOSPITAL
4.4,Mo wife ro Heart operation Nimai sir korithile se sampurna susta Thankyou sir,UTKAL HOSPITAL
4.4,"Mo Jhia ro Heart operation Mics MVR Nimai sir korithile mu AIIMS hospital ru Nirash haeki sir nko pakho ku asithili
Sir mo jhio ro nua jiban daechinti
Se ebe Nursing bhi podhiparuchi
Thank you sir 
Sir Apono Mo jhio lagi bhogaban 
Mukund bhai nko lagi aaji ame aponoku paelu bhai nku bhi dhanyabad",UTKAL HOSPITAL
4.4,Everything is good but radiology staff is very bad,UTKAL HOSPITAL
4.4,Best staff,UTKAL HOSPITAL
4.4,Dr Sushant is the best,UTKAL HOSPITAL
4.4,Health checkup was well completed,UTKAL HOSPITAL
4.4,"Nimai sir moro bodo maa nkoro Heart operation korothile maa ebe sampurna susta achanti sir nko lagi aaji maa sabu kamo koriparuchonti thank you nimai sir
Best ctvs surgeon in utkal hospital
And thank yoy mukund bhai for introducing utkal hospital
Mukund bhai ICU re bholo care nae thile thank u bhai and sir and team",UTKAL HOSPITAL
4.4,"Dr nimai charan behera Best ctvs surgeon in ODiSHA
Moro brain stroke haethila sabu hospital risk neleni but Sir Risk nae Moro Heart surgery kole and mu nua jibono paeli thank you sir you are the living GOD for my family",UTKAL HOSPITAL
4.4,Dr T k panda is great doctor,UTKAL HOSPITAL
4.4,"5⭐ For Dr Nimai Charan behera
Sir=Living GOD
Mo dada nkoro brain stroke haethila
Sabu hospital ru ame failure haithilu but Nimai sir heart operation korithile risk naeki and moro dada nua jibono paethile thank you Sir",UTKAL HOSPITAL
4.7,"Apollo hospital bhubaneswar
Bed-427
We are very happy with sweta sister's service
Thank you all nurses team",Apollo Hospitals
4.7,Very good,Apollo Hospitals
4.7,Excellent service.Very good hospitality.very co operative.well experience Doctor and very friendly conversation with the patient.,Apollo Hospitals
4.7,Better dialysis,Apollo Hospitals
4.7,"The Apollo Hospitals, BBSR has been not only India' most popular hospitals, it is the world's most popular and trusted hospitals. This hospital provides Highly Standardized Services at a Highly Standardized Amount. Here, the doctors are highly cooperative and supportive as well. The Nursing Administration including the PCAs are attentive in providing best service before the patient. But requires to be Instant Action Taker without fail. The Security Administration Here, requires to be more patientful and should make reduction and relaxation as well in maintaining the very proper restraints/protocols, before the Patient and Attendant as well. Whether it is showing off the Attendant pass during security check or during visit to the IP Patient by the attendants, less in number. Heartfelt gratitudes to Medical Superintendent, Srimanayan Mishra, administrative officer, Rashmi Madam, C.O., Sushant Sahu sir, the following nursing sisters, Rashmita, Sushree, Priyanka, Jayashree, Swagatika and the Apollo Hospital Administration to make our patient recover. Thanks and regards with affection and greet.

DEBESH RANJAN CHAINI",Apollo Hospitals
4.7,Best hospital for treatment!!,Apollo Hospitals
4.7,"All are Sincerely doing their job.
At the time of Discharge
Miss Payali Sahu doing her job sincerely.",Apollo Hospitals
4.7,Way of treatment is better...and behaviour of all staff is so good...Tq so much...,Apollo Hospitals
4.7,"Icu doctor staff all are good  also  sister sumati,priyanka,priya are very coporate me  very  polite  talk to me... thank you and  god bless u",Apollo Hospitals
4.7,"Best hospital in Bhubaneswar for any type of disease, admitted my mother they took care in a proper way especially Priyabrata, Priyanka, Sumati and Aparajita mam from Nephro ICU took special care of my mother, thanks to everyone",Apollo Hospitals
4.7,"Bed no-,418 good services provied by sister Swapna . All nursing staffs are good and very big disappointment from houskeeping services",Apollo Hospitals
4.7,"Apollo hospital bhubaneswar
Bed-423
Very good service. All are cooperative specially thanks to Sweta sister swagatika, Sandhya, Sonali,Ishita,Pankaj,lija and banarjee sir and others all were very cooperative and friendly services of Apolo hospital  are  good . I am also thankful to Mr Pradip Mohapatra, PA TO DR DAS for his timely cooperation.
I am grateful to Dr BRAJARAJ DAS who has saved my life. His treatment,advices and best services to me is memorable.
Dr B R DAS will be in my memory for all time to come .I pray the Almighty for all the best for Dr DAS  ,one and all so also Apolo Hospital, regards, Akshay Kumar Dash",Apollo Hospitals
4.7,Nursing Staff is very helpful as it should be. They take a lot of care of their patients. Taking time again to write this that the staff is very helpful specially the all the nurse at the nurse station everybody all the units.,Apollo Hospitals
4.7,"All nursing staff is very excellent service special. Merolin. Susila, trupti. Including f&b department. Mr. Nalini tripathi and Ditacian. Also good and  good food provide f& department thanks to them. Bed. 451A",Apollo Hospitals
4.7,"Apollo hospital Bhubaneswar
Bed-429
We are very happy with allover nursing service thank you all sweta is like our girl god bless her.

We are very happy",Apollo Hospitals
4.7,"Thank you for the services Apollo Bhubaneswar.
Starting from the outdoor doctor to the specialist to attendants and nurses, everyone was very cooperative towards the patient.

Room No. - 537/B

Thank you.",Apollo Hospitals
4.7,"Bed no 450B
Good experience from Apollo hospital bhubaneswar.
I'm fully satisfied with their services and Swapna sister is responsible.",Apollo Hospitals
4.5,"Nice infrastructure for trauma care services.Team of experienced doctors and courteous staff make it a comfortable set up. All the best.

Update- Recently my mother was admitted in Health village for a week. The doctors and staff were awesome and took proper care with constant counseling. She recovered with required monitoring. Thanks HV team.",Health Village Hospital
4.5,never come to this hospital otherwise u wl be killed by the nonsense doctors. The doctors are not experienced and here anasthesia doctor wl treat diabetes patient. They killed my father. Nonsense doctors. This hospital should be closed.,Health Village Hospital
