"price","likesCount","reviewsCount","totalScore","rating","reviewerNumberOfReviews","text","name","title","stars"
,"0","363","4.1",,,"Best hospital,best doctors,best treatment 👌","Santosh Prasad","Neelachal Hospital Pvt Ltd","5"
,"0","363","4.1",,,"Pros:
-Fast service.
-Less Expensive.
-Worldclass heath service available.","Satya Subham Dash","Neelachal Hospital Pvt Ltd","5"
,"0","363","4.1",,,"It is a good hospital in bbsr & provide good service","lingaraj sahoo","Neelachal Hospital Pvt Ltd","4"
,"0","363","4.1",,,"Good hospital","ayusha ayusha","Neelachal Hospital Pvt Ltd","5"
,"0","651","4.5",,,,"Mritunjoy Kamila","Health Village Hospital","3"
,"0","651","4.5",,,,"Smita Mohapatra","Health Village Hospital","5"
,"0","651","4.5",,,,"sikata sisugoswami","Health Village Hospital","5"
,"0","651","4.5",,,,"JagadishPrasad Sahoo","Health Village Hospital","5"
,"0","651","4.5",,,,"CHANDRA SHARMA","Health Village Hospital","1"
,"0","651","4.5",,,,"Ajit Behera","Health Village Hospital","5"
,"0","651","4.5",,,,"Anup Budhia","Health Village Hospital","5"
,"0","651","4.5",,,,"Soumya Ranjan Behera","Health Village Hospital","1"
,"0","651","4.5",,,,"Dr Chinmaya Chiranjibi samal","Health Village Hospital","5"
,"0","6992","4.7",,,,"Anubhav Chopdar","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","1"
,"0","6992","4.7",,,,"Ashok Kumar Rath","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","5"
,"0","6992","4.7",,,,"Swatimanjari Nayak","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","5"
,"0","6992","4.7",,,,"Shilpa Anupurba","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","5"
,"0","6992","4.7",,,,"Ujjwal Mahanti","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","5"
,"0","6992","4.7",,,,"Debasish Biswal","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","1"
,"0","6992","4.7",,,,"Saurav Das","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","5"
,"0","6992","4.7",,,,"mohammadwasim khan","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","5"
,"0","6992","4.7",,,,"Gopal Sahoo","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","1"
,"0","6992","4.7",,,,"Aditya Sahoo","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","5"
,"0","6992","4.7",,,,"rohit kumar dash","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","5"
,"0","6992","4.7",,,,"satya dash","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","1"
,"0","6992","4.7",,,,"Bhagyashree Sahoo","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","4"
,"0","6992","4.7",,,,"Raj Kishor Patel","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","4"
,"0","6992","4.7",,,,"UMAKANTA DASH","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","4"
,"0","6992","4.7",,,,"Anurag Sabath","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","2"
,"0","6992","4.7",,,,"Subham","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","5"
,"0","6992","4.7",,,,"rajesh pattanaik","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","3"
,"0","6992","4.7",,,,"Srinu Rao","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","1"
,"0","6992","4.7",,,,"Tanka naik","SUM Ultimate Medicare - Best Multispeciality Hospital in Bhubaneswar","3"
,"2","1372","3.9",,,"Don't ever come to this doctor for consultation, in cardiology, he will only ask for several test, he will put all the fears in your mind, they only want money!","InfamousViper _7","Kalinga Hospital Ltd.","1"
,"3","1372","3.9",,,"All services are good...foods are prepared good and hygenic","Tusharkanti Kanungo","Kalinga Hospital Ltd.","5"
,"0","1372","3.9",,,"Good service for all staff","chirantan behera","Kalinga Hospital Ltd.","5"
,"2","1372","3.9",,,"My uncle was admitted here bcoz his leg was broken in a truck accident and he was in a serious condition .Thanks to all the doctors who operated him. And he is now perfectly fine.","Suman Kumar Subudhi","Kalinga Hospital Ltd.","5"
,"3","1372","3.9",,,"I came for covid19 screening at 8 am as they said I will open at 9am but none had came on there duty till 10 am many people r standing outside continuesly the queue is getting long very bad service","Mandip Brar","Kalinga Hospital Ltd.","1"
,"1","1372","3.9",,,"Worst doctor.. wrong report and information given to the patient","Chiranjib Ratha","Kalinga Hospital Ltd.","1"
,"1","1372","3.9",,,"Very good services and excellent doctor","Pramod Kumar Bhoi ASI of police","Kalinga Hospital Ltd.","5"
,"0","1372","3.9",,,"Very good medical","Sukant Natak","Kalinga Hospital Ltd.","5"
,"0","1372","3.9",,,"Good nicely hospital","Nirakar Dash","Kalinga Hospital Ltd.","5"
,"0","1372","3.9",,,"Good hospital... Service very good...","Rani vlog","Kalinga Hospital Ltd.","4"
,"0","1372","3.9",,,"Best hospital and good service also","Sasmita Sahoo","Kalinga Hospital Ltd.","5"
,"3","1372","3.9",,,"Hospital with cockroaches, mosquitoes and other insects

Nurses give wrong medication

Staff might still money and your things including medicines be careful

Billing is manipulated if you are not well aware and discharge process takes 10 hours","SANJIB KUMAR JENA","Kalinga Hospital Ltd.","1"
,"1","1372","3.9",,,"Service is good but availability of bed is poor.I could not get the single AC/deluxe room.It is difficult to manage for luxurious attendants who are from outside bbsr.","Dushasan Naik","Kalinga Hospital Ltd.","4"
,"1","1372","3.9",,,"Very poor facility , Don't have proper care for staffs and nurses , no educated nurses they even don't know how to sew the needle . My suggestion is never ever admit ur loved ones in this hospital . If u really care for them .","Anesh Chand","Kalinga Hospital Ltd.","1"
,"3","1372","3.9",,,"Very unprofessional. You could not know the status of the icu patients. Be careful when take any patient to the kalinga hospital.","Dr. Sujit Kumar Panda","Kalinga Hospital Ltd.","2"
,"0","1372","3.9",,,"Hospital is very good","Ajit Barick","Kalinga Hospital Ltd.","5"
,"0","1372","3.9",,,"the worst hospital ever. doctors are not coming in time .its 12 noon now i m calling the doctor but he is saying just coming, just coming .","Manoj Kumar","Kalinga Hospital Ltd.","1"
,"2","1372","3.9",,,"All staff are very friendly and cooperative.","Nasir kamal ansari","Kalinga Hospital Ltd.","5"
,"1","1372","3.9",,,"Excellent service. Staff are so good and friendly.","suhasini Kundu","Kalinga Hospital Ltd.","5"
,"0","1372","3.9",,,"Very good treatment with good facilities","Rashmi Lal","Kalinga Hospital Ltd.","4"
,"0","1898","4.6",,,,"Jasabanta Mahanta","Vivekanand Hospital Bhubaneswar","3"
,"0","1898","4.6",,,,"Shyam Barik","Vivekanand Hospital Bhubaneswar","2"
,"0","1898","4.6",,,,"Sibaprasad Swain","Vivekanand Hospital Bhubaneswar","4"
,"0","1898","4.6",,,,"SANDIP KUMAR","Vivekanand Hospital Bhubaneswar","4"
,"0","1898","4.6",,,,"Hari D","Vivekanand Hospital Bhubaneswar","4"
,"0","1898","4.6",,,,"Sanjay Bishram","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,,"Nirakar Padhi","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,,"Laxmidhar Das","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,,"Dasarathi Sahoo","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,,"Susanta Sana","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,,"Santus Kandi","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,,"Samanta Khudi ram","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,,"Sipranjali Samantaray","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,,"Speed Cracker","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,,"Santoshi Soren","Vivekanand Hospital Bhubaneswar","4"
,"0","1898","4.6",,,,"Pramila Parida","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,,"Jitu Barala","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,,"Rabindra","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,,"Deepa Das","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,,"Rakiba Bibi","Vivekanand Hospital Bhubaneswar","5"
,"1","2313","4.6",,,"Dr.Chandan.prandha.sunhine.hospital.amaku.b","Ganesh Pradhan","Sunshine Hospital","5"
,"0","2313","4.6",,,"Sretank das","Sulabharauta 1999","Sunshine Hospital","4"
,"1","2313","4.6",,,"ଡକ୍ଟର ଦେବାଶିଷ ଷଡ଼ଙ୍ଗୀ  ସାର୍, ଜଣେ ଉଚ୍ଚ କୋଟୀର ହୃଦୟବାନ ବ୍ୟକ୍ତି । କର୍ତବ୍ୟବାନ ଓ ଦାୟିତ୍ଵ ସମ୍ପନ୍ନ ବ୍ୟକ୍ତିତ୍ଵ","RAJESH SAHOO","Sunshine Hospital","5"
,"1","2313","4.6",,,"Dr satyabrata sar nku bahut bahut dhanyawad","Debandra Sahoo","Sunshine Hospital","5"
,"0","2313","4.6",,,"Nabin ku sahu
Dr.Biswaranjan Jena","Archana Sahu","Sunshine Hospital","5"
,"0","2313","4.6",,,"Gourabkumar nayak","Sarata Barick","Sunshine Hospital","5"
,"0","2313","4.6",,,"Debasish sarangi","Santilata Pradhan","Sunshine Hospital","5"
,"1","2313","4.6",,,"All ସେର୍ଭ୍ଭିସେ good","Kailash Kumar sahoo Kailash -rakesh","Sunshine Hospital","5"
,"0","2313","4.6",,,"Debasish sarangi","Abhilipsa Nayak","Sunshine Hospital","5"
,"1","2313","4.6",,,"Best hosh pital","Santosh Kumar Swain","Sunshine Hospital","5"
,"1","2313","4.6",,,"Best hosh pital","Chinmaya Chinu","Sunshine Hospital","5"
,"1","2313","4.6",,,"Best hosh pital","Rahul Pradhan","Sunshine Hospital","5"
,"1","2313","4.6",,,"Goood","Biplab Das","Sunshine Hospital","5"
,"1","2313","4.6",,,"Mo patient ra nama Ranjan Saraf Dr Br mishra & mo ra mana jaya saraf ,
Mo ae sunshine  hosptile  mara pua ku tritement karuthile aba sa vala achi ao mo mara femilly bi kushi achanti (NAMASKAR🙏) SUNSHINE HOSPTILE","Jaya Saraf","Sunshine Hospital","5"
,"0","2313","4.6",,,"Debasish sarangi","Debasish nayak Nayak","Sunshine Hospital","5"
,"1","2313","4.6",,,"Dr. Sadananda meher good doctor","Biswajit Sahoo","Sunshine Hospital","5"
,"1","2313","4.6",,,"Nice br.Devasis sarangi","Ajay Maity","Sunshine Hospital","5"
,"0","2313","4.6",,,"Debasis saramgi","Swain Khirod","Sunshine Hospital","4"
,"1","2313","4.6",,,"Dr Roshan sahu bhala Dr ,sonshine hospital bhala","Mrabindara Patra","Sunshine Hospital","5"
,"0","2313","4.6",,,"Aditya prasad","Trilochan Pradhan","Sunshine Hospital","5"
,"0","1696","4.2",,,,"Dinabandhu Sahoo","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,,"Sarita Pradhan","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,,"Ranjit kumar Gouda","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,,"Narendra kumar Biswal","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,,"Kanha Swain","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,,"Subhashree Badajena","Sparsh Hospitals & Critical Care Pvt. Ltd.","4"
,"0","1696","4.2",,,,"Dev","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,,"Jogeswar Majhi","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,,"BARSHARANI DAS","Sparsh Hospitals & Critical Care Pvt. Ltd.","4"
,"0","1696","4.2",,,,"Mama Sahoo","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,,"Rakesh Sahoo","Sparsh Hospitals & Critical Care Pvt. Ltd.","4"
,"0","1696","4.2",,,,"Sudhir Kumar Mohapatra","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,,"Subham Dhal","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,,"Minakshi Goswami","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,,"SUCHITRA BEHERA","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,,"nutan sarkar","Sparsh Hospitals & Critical Care Pvt. Ltd.","1"
,"0","1696","4.2",,,,"Ramakanta barad","Sparsh Hospitals & Critical Care Pvt. Ltd.","4"
,"0","1696","4.2",,,,"Kadambini Sahoo","Sparsh Hospitals & Critical Care Pvt. Ltd.","5"
,"0","1696","4.2",,,,"Jagadish Pradhan","Sparsh Hospitals & Critical Care Pvt. Ltd.","4"
,"0","1696","4.2",,,,"Sinu Sethi","Sparsh Hospitals & Critical Care Pvt. Ltd.","4"
,"1","17375","4.7",,,"ଥାଙ୍କ ୟୁ.","Biranchi Narayan mohapatra","Apollo Hospitals","5"
,"0","17375","4.7",,,"5thb533ବିବେଦନୋଆଡମିଟତିଦ all ସ୍ୱେର୍ଭିସେ ଆରେ excellent","Tanmaya kumar Sahu","Apollo Hospitals","5"
,"0","17375","4.7",,,"Bed no-515. 5th floor, patient name-usharani baral, kadambari pradhan. Nursing service is good...","Snehanjali Ray","Apollo Hospitals","4"
,"1","17375","4.7",,,"Mei jeneral ward ka 282 bed no patient sk massiruddin ...hu..... service kliye sab Apollo staffs ko bht bht dhanyawad deti hu..","Sk Noor","Apollo Hospitals","5"
,"0","17375","4.7",,,"Sister kumuduni manu prabhati srijani pallavi helped us during my brothers treatment, rom  no 536b","Rajat Sahu","Apollo Hospitals","5"
,"0","17375","4.7",,,"My patient mr bauri bandhu Nayak was admitted at Apollo hospital Bhubaneswar 4th floor c block 438b nurseing survice are exlent priti and sorojini","Pradipta Nayak","Apollo Hospitals","5"
,"0","17375","4.7",,,"Good Housekeeping service. Well done👍 team. Specially thanks to Pramila, Bhagabati & Smruti","Dulgu","Apollo Hospitals","5"
,"0","17375","4.7",,,"Mor na laximidhara sahu..mu heart problem jogu general ward re bed no 276 re admit heithili..ebe mu pura susta achhi ... Khushi re hospital ru jauchi aji....taa dhanyawad apollo...👍","Ranjankumar Sahoo","Apollo Hospitals","5"
,"0","17375","4.7",,,"Apollo medical doctor  .g.ss mohpatro and dr surekha madam  is very good and nurs mane bi bahuta bhal. Ta Shita food department bhal sarvice bhal deuthilea

Mo odisa bhai mannku aurodha  APOLLO HOSPITAL  bahuta bhal  sataff mane bi bahutabhal

Mo sahita  sabusamyrea dr prinka madam Kath heuthilea but mu tanku dekhini sea bi bhari bhala

MO PAI   DR G.SS.MOHAPATRO  GOD  g.ss Mohapatra  surekhamadam  pai mo wife  new life pailea

All medikal staff nku mo namskar","Promod Nalla","Apollo Hospitals","5"
,"0","17375","4.7",,,"Good conversation
Miss.shriya","Muskan Khuntia","Apollo Hospitals","4"
,"0","17375","4.7",,,"Bed No - 518
Jyoti Praksh Pradhan
Staff Nurse - Kadambani Pradhan.
Nursings service Best.","Jyoti Pradhan","Apollo Hospitals","5"
,"0","17375","4.7",,,"I am Debashish Banerjee admitted
Appollo dhubaneshwar, 5 th floor, room no-523. Yehaka management & staff bahat hi achha hai and also doctor's","Amit o","Apollo Hospitals","5"
,"0","17375","4.7",,,"Verry good beheviyor","Chinmaya Ranjan Nayak","Apollo Hospitals","5"
,"0","17375","4.7",,,"Service very good but price so high ,
Madhusmita pradhan & Priyanka pradhan sister both r excellent , energetic N telented ......","Balaji Sahu","Apollo Hospitals","5"
,"0","17375","4.7",,,"Insurance card hai to mot jao loot lenge","Aristanemi Barik","Apollo Hospitals","1"
,"0","17375","4.7",,,"ମୁ ସଞ୍ଜୟ କୁମାର ସାହୁ ଗ୍ରାମ-ଖୁଣ୍ଟୁବନ୍ଧ, ଜିଲ୍ଲା-ନୟାଗଡ
ମୁଁ apollo hospitalରେ 2nd ଫ୍ଲୋରେ general word  ର ସମସ୍ତ କର୍ମଚାରୀ ମାନେ ବହୁତ ଭଲ
Dr raghunath mohapatr ବହୁତ ଭଲ
Dr Byomekesh Dikshit, ବହୁତ ଭଲ ଏବଂ
ଏଠାରେ ଥିବା ସମସ୍ତ ନର୍ସ ଷ୍ଟାଫ ବହୁତ ଭଲ
Staff service is very good","Ajay Sahoo","Apollo Hospitals","5"
,"0","17375","4.7",,,"Very Good Service By Sayanwita Chakraborty and Lopa Didi & Khairbdi & all staff nurses.

Mrutyunjay Patra
IP no 248676","Mrutyunjay Patra","Apollo Hospitals","5"
,"0","17375","4.7",,,"Apollo hospital is a good hospital
It was good experience
Doctors serivices excellent
Nursing caring very excellent
Lopa
Anjali
Priyanka
Khirabdi
Swapna
Sushila
Trupti
Thnks Apollo","Abhaya Kumar Behera","Apollo Hospitals","5"
,"0","17375","4.7",,,"Sabka acha cer hua yaha ka nurse ka treat acha baat karne ka tareka aacha lag yaha ka food v acha hain yaha ka doctors v acha h aacha behavior hain","Monika Manki","Apollo Hospitals","5"
,"0","17375","4.7",,,"Mu pavitr Mallick mu Apollo hospitals re leg injury pain general ward bed no ,281admit heithili
Ebe well feel karuchi
Dhanyawad Apollo dhanyawad sisters and doctor","Pabitra Mallick","Apollo Hospitals","5"
,"0","2313","4.6",,,"ଡାକ୍ତରଙ୍କ ସେବା ଅତି ଉତ୍ତମ । ଡାକ୍ତରଙ୍କ ମାନବିକତା ଓ ଆଚାର ବ୍ୟବହାର ଅତି ଉତ୍ତମ।","Sivasankar Misra","Sunshine Hospital","5"
,"0","2313","4.6",,,"All ସ୍ୱେର୍ଭିସେ ଗୂଡ଼","Surendra Ghadai","Sunshine Hospital","5"
,"0","2313","4.6",,,"Best hosh pital","Indramani Barik","Sunshine Hospital","5"
,"1","2313","4.6",,,"Bishwajit mishr good Dr","MANAS KUMAR BEHERA","Sunshine Hospital","5"
,"1","2313","4.6",,,"Mu minu kumari swain ra pua mu baht khusi achhi MO maa ku  Drp k jena sir nka under re addimistion karithili. So thank you. Dr p. K jena sir. And thank you sunshine hospital","Ramesh Swain","Sunshine Hospital","5"
,"1","2313","4.6",,,"Dr Chandan ku panda","Sunita Pratik","Sunshine Hospital","5"
,"1","2313","4.6",,,"ଦେବାଶିଷ ସାରେ ଭଲ ଡାକ୍ତର
ସନସାଇନ ହସ୍ପିଟାଲ ସେବା ବହୁତ ଭଲ","Rojalini Pradhan","Sunshine Hospital","5"
,"1","2313","4.6",,,"Sunshine Hospital Laxmi Sagar Square bbsr","MAHIMA MEDIA PRODUCTION","Sunshine Hospital","4"
,"0","2313","4.6",,,"Dr.chandana.panda.best.orthapedi.dr.thenuku","Babula Pradhan","Sunshine Hospital","5"
,"1","2313","4.6",,,"Best hosh pital","mahamad Ramjan","Sunshine Hospital","5"
,"1","2313","4.6",,,"Best hosh pital","Sunil Kumar Behera","Sunshine Hospital","5"
,"1","2313","4.6",,,"Best hosh pital","Ms Md","Sunshine Hospital","5"
,"1","2313","4.6",,,"এই পর্যন্ত আমার চিকিৎসা খুব ভালো হয়েছে","Sanjay Samanta","Sunshine Hospital","5"
,"1","2313","4.6",,,"Best hosh pital","Situsmita Sahoo","Sunshine Hospital","5"
,"1","2313","4.6",,,"Best hosh pital","Mousumi Das","Sunshine Hospital","5"
,"1","2313","4.6",,,"Best hosh pital","Natabar Nayak","Sunshine Hospital","5"
,"1","2313","4.6",,,"Best hosh pital","Prasanta Behera","Sunshine Hospital","5"
,"1","2313","4.6",,,"Best hosh pital","Braja Das","Sunshine Hospital","5"
,"1","2313","4.6",,,"Best hosh pital","Akankshya Pattanaik sec-A","Sunshine Hospital","5"
,"1","2313","4.6",,,"Best hosh pital","Pabitra Parida","Sunshine Hospital","5"
,"0","1898","4.6",,,,"BUDHIBAMAN SUBUDHI","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,,"Prabhakar Dash","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,,"Ajaya Panda","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,,"Akhil Naik Akhil Naik","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,,"Lalita Lenka","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,,"Souvagya kumar Nayak","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,,"Jashomati Mahanta","Vivekanand Hospital Bhubaneswar","5"
,"0","1898","4.6",,,,"Samir Jena","Vivekanand Hospital Bhubaneswar","5"
