"likesCount","text","title","reviewsCount","rating","reviewerNumberOfReviews","totalScore","stars","price"
"4","Hospitality is very very well. Staff co operation is good.","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","5",
"1","One of the worst hospital I have seen. They are doing business.","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","1",
"1","thank you mam you are the best part our family","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","5",
"0","The doctor is very good. Unfortunately the maintenance of the hospital is very bad.","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","3",
"2","Very bad experience..I am not satisfied for this hospital treatment.","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","1",
"7","Also famous for soudamini hospital
Especially for maternity purpose","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","5",
"0","Best services of maternity and good behavior of staffs.","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","5",
"0","Expensive  but  service is good.","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","5",
"0","Very good treatment","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","5",
"1","Bad hospital...... Money oriented doctor's","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","1",
"2","Very very bad place for maternity center","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","1",
"0","Very bad experience","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","1",
"0","Good Hospital, good room but😏😏","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","2",
"1","Better Treatment with unexpected price..","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","5",
"1","MaM you are ginious... Hands up to you..","Maternity Care Hospital - Best Womens Hospital in Bhubaneswar","172",,,"3.6","5",
"0",,"NEAR KALINGA HOSPITAL","1",,,"5","5",
"4","Narayani hospital is centre for excellence ... basically gyanic , physiotherapy and eye department is available, Dr is very polite and friendly . I am fully satisfied.....i will recommend to my family and colleagues...... thanks 🙏 all","Narayani Hospital","6",,,"5","5",
"2","It's a best hospital for gyanaecology. other doctors  available also .... All staffs are very friendly  and helpful ..
I will recommend all to go there and see the results ... ✨","Narayani Hospital","6",,,"5","5",
"5","Helpful staffs and good experience. Genuine suggestions and value for time and money

Thanks... Physio and eye sir... And receptionist is very friendly","Narayani Hospital","6",,,"5","5",
"0","Dr.trilok sir treatment is very good","Narayani Hospital","6",,,"5","5",
"1","Seriously narayani hospital is best hospital","Narayani Hospital","6",,,"5","5",
"2","Narayani hospital is best hospital
Hospital ka stap ndd doctor bahut friendly ndd quick service ❣️","Narayani Hospital","6",,,"5","5",
"0","One of best laparoscopic hospital..","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","4",
"0","Good one...proper care & maintainance","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","5",
"1","WRONG ADDRESS
PLEASE UPDATE YOUR RIGHT ADDRESS","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","1",
"0","Good","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","5",
"0","Clean environment with good doctor.","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","4",
"0","Very good doctor.","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","5",
"0","Unique treatment. Too caring.","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","5",
"0","Very good Hospital.","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","5",
"0","One of the best Laparoscopic surgeon and hospital","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","4",
"0","🥰🥰🥰","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","5",
"0","Got excellent hospitality","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","5",
"0","Good service 👍","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","5",
"0","Perfect in everything","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","5",
"0","Good treatment","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","4",
"0","For best careing","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","4",
"0","Good and economic","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","5",
"1","NYC","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","5",
"0","Awesome hospital","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","5",
"0","Well environment","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","5",
"0","Good","Sara Gastro & Laparoscopic Hospital","120",,,"4.4","5",
"1","Behaviour of the doctor was rude.  Along with the treatment, doctors should behave people well. Patient should feel free to ask any query regarding his/her health issue. The doctor shouldn't behave improperly just bcoz the patient wants better clarification regarding the cause of the pain. The patient has all the rights to take steps or to crosscheck the treatment from another doctor. Any doctor shouldn't get irritated just bcoz the patient visited another doctor to get convinced about the actual cause of the pain or about the treatment procedure. There are several medical cases where patients regret of not consulting another doctor n consulting one doctor as the only option available.","Medcare Hospital & Research Center","57",,,"3.7","1",
"5","Not satisfied with the services...
Doctors are experienced but their behavior is too nasty in nature....
Emergency ward is not cleaned, they don't even clean the dressing bed regularly...
Management dont care about their employees...
They don't give the salary properly...
I dont know how the employees are stayed in this hospital without salary on their most crucial age....!!!!! Interns ko bhi ajj kal salary milti hai......
Environment is not clean,,, drainage smell comes inside the hospital and most disgusting smell come out,..
This not hospital for patients and employees... It's all ""Hell"".... Not recommend at all. .. .","Medcare Hospital & Research Center","57",,,"3.7","1",
"0","Dr.satyajit mohanty is very experienced physiotherapist doctor in bbsr and he achieved PhD. he understands patient's concern and try to go to the root cause rather just treating the symptoms .I recommend everyone for this hospital who is need to get speedy recovery.","Medcare Hospital & Research Center","57",,,"3.7","5",
"2","I would 100% recomend the hospital to any of my friends and family. Excellent Physiotherapy services.All type of rehabilitation services with affordable charges. Very friendly staff and great results I would also like to give a massive thank you to Dr Satyajit Mohanty after a few months of work on my back and my back has never felt this good in a long time 🙌","Medcare Hospital & Research Center","57",,,"3.7","5",
"1","Dr. Satyajit Mohanty and his team( I was treated by Dr. Abinash Mishra) really have very good understanding and expertise in dealing with physical disorders requiring physiotherapy treatment. The whole place is full of cheerful and compassionate people who genuinely want to help you heal. They are honest and if they say they can treat you, you can trust them fully, as they know what they are doing. Dr. Satyajit Mohanty has very good knowledge and understanding and explains the situation patiently with scientific facts. Dr. Abinash Mishra was very patient ,cheerful and compassionate. In my opinion this is perhaps the best place in Bhubaneswar for physiotherapy treatment.","Medcare Hospital & Research Center","57",,,"3.7","5",
"1","Dr. Mohanty
is a great doctor! He’s very understanding and listens to your concerns.highly recommend him to anyone seeking for a Physiotherapy specialist in Odisha.","Medcare Hospital & Research Center","57",,,"3.7","5",
"4","Despite recommedations from Dr Satyajit Mohanty I went for l4-l5 surgery and after 1.5 years the pain was back again. I started physiotherapy again at Medcare and I can assure the staff and the doctor are second to none in Bhubaneswar. Before surgery or spending thousands of rupees at well known hospitals in the city, please consult here once and you won't regret. This is not a paid review, I'm compelled to write this to help others.","Medcare Hospital & Research Center","57",,,"3.7","5",
"1","WoW very good hospital. Surgical doctor Dr. B.K.Mishra is a very experienced surgical doctor. All nursing staff and official staff are very punctual and co-operative. Some little things need to be changed in the system for further smooth running of the institution.","Medcare Hospital & Research Center","57",,,"3.7","5",
"0","Best for physiotherapy services. Chief Consultant Dr. Satyajit Mohanty (having more than 25  yrs experience ). You will find very homely environment there.","Medcare Hospital & Research Center","57",,,"3.7","5",
"0","I just want to say what a great place Medcare Hospital is. A professional, excellent & friendly service that I highly recommend.
If you have any joint or muscle pain do yourself a favour and visit this hospital.","Medcare Hospital & Research Center","57",,,"3.7","5",
"0","I would 100% recommend the hospital to any of my friends and family. Totally relaxed atmosphere, very friendly staff, professional service & great results. No one will regret it.","Medcare Hospital & Research Center","57",,,"3.7","5",
"5","Very unprofessional and lack of trained staff, I just went with my mother for an anema but they treated us like dogs...
I would never ever suggest any one as I feel it's not a hospital and if it is then it's the worst ever hospital I have been....!
They should have atleast some sense..","Medcare Hospital & Research Center","57",,,"3.7","1",
"1","It worths to be treated here as I experienced with excellent recovery of my brother met with accidental brain injuries,that he reqired continue physiotherapy.MD of Medcare personally cares patients too.","Medcare Hospital & Research Center","57",,,"3.7","5",
"3","The worst Clinic. It's not a hospital even. Staff are unprofessional and untrained. Good for nothing. In my life i will not refer any one else there.","Medcare Hospital & Research Center","57",,,"3.7","1",
"0","i am review treatment good
but phone call not connect..","Medcare Hospital & Research Center","57",,,"3.7","5",
"0","Very good clinic, very good staffs, coaprative staff, Best doctors available here.","Medcare Hospital & Research Center","57",,,"3.7","5",
"1","Very good hospital... I would love to recommend to anyone I know,","Medcare Hospital & Research Center","57",,,"3.7","5",
"2","Best for physiotherapy services......faculty head Dr. Satyajit Mohanty (having more than 18  yrs experience )","Medcare Hospital & Research Center","57",,,"3.7","5",
"0","Very good hospital for physiotherapy... Very talented staff","Medcare Hospital & Research Center","57",,,"3.7","5",
"1","All the people are here fraud and they just took money from patients like without knowledge.","Medcare Hospital & Research Center","57",,,"3.7","1",
"2","Well Managed Multi Speciality hospital... All staffs are professionally skilled and we'll behaved... Dr J M Rao is our treating Doctor. He is too much skilled and too much gentle for patients and patient party... I am fully satisfied with Doctor's behaviour... Thanks Kar Clinic for care and cure...👌👍💐","Kar Clinic & Hospital","656",,,"3.7","5",
"0","Food can be little better, otherwise rest everything was gd & organized..
Nursing staffs are very much cooperative.. Over all satisfied with the service..","Kar Clinic & Hospital","656",,,"3.7","5",
"0","Recently we have visited Kar clinic for dermatology..  We got consultation from Dr.  Bharati panda .. I would say the best dermatologist I have ever visited for my consultantion, being very patience, listening to all my problems..  And got recovered from my disease as well..  Thank u so much ma'am","Kar Clinic & Hospital","656",,,"3.7","5",
"0","Service is very good and their behavior for patient is also good. It is the best clinic I ever seen .Over all good.","Kar Clinic & Hospital","656",,,"3.7","5",
"0","All facilities are good..all stafs behaviour is also good. Avery good experience of kar clinic...thanks to all super doctors n nurses.🙏","Kar Clinic & Hospital","656",,,"3.7","5",
"0","Gladly saying, got an excellence team of hospital.. well coordinated & experienced staff's.. advanced medical equipments for dermatology department
thank u for the excellence service
Highly recommended for dermatology consultation","Kar Clinic & Hospital","656",,,"3.7","5",
"0","Very Good Service
Good and Timely Care
Friendly People taking care of Patients in a great way","Kar Clinic & Hospital","656",,,"3.7","5",
"0","Extremely satisfied with the hospital and general facilities available here! Great doctors and Cordial staff members!! Thank you KCHPL","Kar Clinic & Hospital","656",,,"3.7","5",
